,Unnamed: 0,Unnamed: 0.1,Incident Address Display,Borough,Community Board,Police Precinct,City Council District,Created Date,Status,Resolution Action,Closed Date,X Coordinate,Y Coordinate,full_address,geocode,lat,lng
465,65,9080,2184 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,11/01/2010 07:00:00 AM +0000,Open,Mail returned / wrong address,,1001747.0,245350.0,"2184 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8401712, -73.9368081)",40.8401712,-73.9368081
466,66,9128,2172 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,08/01/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,1001649.0,245173.0,"2172 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.83973, -73.9374239)",40.83973,-73.9374239
467,67,9147,216 EAST 125 STREET,MANHATTAN,11 MANHATTAN,Precinct 25,8.0,02/01/2011 08:00:00 AM +0000,Open,Mail returned / wrong address,,1002182.0,231999.0,"216 EAST 125 STREET, NEW YORK, NEW YORK","(40.8027692, -73.9335443)",40.8027692,-73.9335443
468,68,9167,2160 3 AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,8.0,10/08/2010 07:00:00 AM +0000,Open,Unspecified,,1001101.0,230440.0,"2160 3 AVENUE, NEW YORK, NEW YORK","(40.7992251, -73.93910369999999)",40.7992251,-73.93910369999999
469,69,9190,2155 7 AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,,02/25/2011 08:00:00 AM +0000,Open,Unspecified,,,,"2155 7 AVENUE, NEW YORK, NEW YORK","(40.8106893, -73.9469472)",40.8106893,-73.9469472
470,70,9191,2153 5 AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,,03/14/2011 07:00:00 AM +0000,Open,Unspecified,,,,"2153 5 AVENUE, NEW YORK, NEW YORK","(40.810419, -73.93892199999999)",40.810419,-73.93892199999999
471,71,9209,214 RIVERSIDE DRIVE,MANHATTAN,07 MANHATTAN,Precinct 24,6.0,04/21/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990816.0,228710.0,"214 RIVERSIDE DRIVE, NEW YORK, NEW YORK","(40.794469, -73.975978)",40.794469,-73.975978
472,72,9254,213 EAST 125 STREET,MANHATTAN,11 MANHATTAN,Precinct 25,8.0,10/07/2010 07:00:00 AM +0000,Open,Unspecified,,1002167.0,232014.0,"213 EAST 125 STREET, NEW YORK, NEW YORK","(40.803589, -73.93483499999999)",40.803589,-73.93483499999999
473,73,9269,2135 1 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,07/22/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,1001343.0,227866.0,"2135 1 AVENUE, NEW YORK, NEW YORK","(40.792191, -73.938549)",40.792191,-73.938549
474,74,9271,2134 2 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,06/30/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000661.0,228172.0,"2134 2 AVENUE, NEW YORK, NEW YORK","(40.7931087, -73.940602)",40.7931087,-73.940602
475,75,9290,212 ST NICHOLAS AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,05/16/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,997296.0,233375.0,"212 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8071889, -73.9528653)",40.8071889,-73.9528653
476,76,9303,2127 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/18/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,998750.0,234357.0,"2127 7 AVENUE, NEW YORK, NEW YORK","(40.8098839, -73.9475507)",40.8098839,-73.9475507
477,77,9312,2125 1 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,04/21/2011 07:00:00 AM +0000,Open,Unspecified,,1001280.0,227751.0,"2125 1 AVENUE, NEW YORK, NEW YORK","(40.791891, -73.93876999999999)",40.791891,-73.93876999999999
478,78,9354,211 EAST 64 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,04/29/2011 07:00:00 AM +0000,Open,Unspecified,,994279.0,217799.0,"211 EAST 64 STREET, NEW YORK, NEW YORK","(40.7643001, -73.9633638)",40.7643001,-73.9633638
479,79,9355,211 EAST 64 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,05/03/2011 07:00:00 AM +0000,Open,Unspecified,,994279.0,217799.0,"211 EAST 64 STREET, NEW YORK, NEW YORK","(40.7643001, -73.9633638)",40.7643001,-73.9633638
480,80,9410,210 WEST 153 STREET,MANHATTAN,10 MANHATTAN,Precinct 32,9.0,11/17/2010 08:00:00 AM +0000,Open,Unspecified,,1002034.0,240517.0,"210 WEST 153 STREET, NEW YORK, NEW YORK","(40.8268686, -73.93586189999999)",40.8268686,-73.93586189999999
481,81,9412,210 SIXTH AVENUE,MANHATTAN,02 MANHATTAN,Precinct 1,3.0,04/21/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,983324.0,204210.0,"210 SIXTH AVENUE, NEW YORK, NEW YORK","(40.7272182, -74.0031245)",40.7272182,-74.0031245
482,82,9425,2109 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,04/07/2011 07:00:00 AM +0000,Open,Unspecified,,1001251.0,244441.0,"2109 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8375399, -73.9384236)",40.8375399,-73.9384236
483,83,9435,210 6 AVENUE,MANHATTAN,02 MANHATTAN,Precinct 1,3.0,05/04/2011 07:00:00 AM +0000,Open,Unspecified,,983324.0,204210.0,"210 6 AVENUE, NEW YORK, NEW YORK","(40.7272182, -74.0031245)",40.7272182,-74.0031245
484,84,9444,2104 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001216.0,244391.0,"2104 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8375265, -73.938841)",40.8375265,-73.938841
485,85,9475,20 PELL STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,01/17/2011 08:00:00 AM +0000,Open,Unspecified,,984761.0,199718.0,"20 PELL STREET, NEW YORK, NEW YORK","(40.7149815, -73.99802199999999)",40.7149815,-73.99802199999999
486,86,9485,20 BOWERY,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,01/17/2011 08:00:00 AM +0000,Open,Unspecified,,985065.0,199655.0,"20 BOWERY, NEW YORK, NEW YORK","(40.714796, -73.997387)",40.714796,-73.997387
487,87,9489,209 WADSWORTH AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,07/11/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1002552.0,249456.0,"209 WADSWORTH AVENUE, NEW YORK, NEW YORK","(40.851244, -73.93356299999999)",40.851244,-73.93356299999999
488,88,9508,2095 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001142.0,244247.0,"2095 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8370291, -73.938795)",40.8370291,-73.938795
489,89,9519,2090 7 AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,9.0,05/13/2011 07:00:00 AM +0000,Open,Unspecified,,998484.0,233890.0,"2090 7 AVENUE, NEW YORK, NEW YORK","(40.8086963, -73.9488705)",40.8086963,-73.9488705
490,90,9545,2083 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,08/01/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001039.0,244062.0,"2083 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.836523, -73.938941)",40.836523,-73.938941
491,91,9565,207 WEST 38 STREET,MANHATTAN,05 MANHATTAN,Precinct 14,3.0,07/18/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,987206.0,213889.0,"207 WEST 38 STREET, NEW YORK, NEW YORK","(40.7539628, -73.98932649999999)",40.7539628,-73.98932649999999
492,92,9594,206 WEST 120 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997759.0,232930.0,"206 WEST 120 STREET, NEW YORK, NEW YORK","(40.80588600000001, -73.951526)",40.80588600000001,-73.951526
493,93,9595,206 WEST 118 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/18/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,997561.0,232441.0,"206 WEST 118 STREET, NEW YORK, NEW YORK","(40.8046637, -73.9522307)",40.8046637,-73.9522307
494,94,9603,206 AUDUBON AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1002238.0,247187.0,"206 AUDUBON AVENUE, NEW YORK, NEW YORK","(40.845282, -73.93523499999999)",40.845282,-73.93523499999999
495,95,9641,205 EAST 4 STREET,MANHATTAN,03 MANHATTAN,Precinct 9,2.0,08/08/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,988717.0,203002.0,"205 EAST 4 STREET, NEW YORK, NEW YORK","(40.724032, -73.983745)",40.724032,-73.983745
496,96,9647,205 CENTRE STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,05/18/2011 07:00:00 AM +0000,Open,Graffiti Reported,,984502.0,201266.0,"205 CENTRE STREET, NEW YORK, NEW YORK","(40.7190288, -73.99916569999999)",40.7190288,-73.99916569999999
497,97,9651,2054 BROADWAY,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,06/24/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,989220.0,222581.0,"2054 BROADWAY, NEW YORK, NEW YORK","(40.777413, -73.981537)",40.777413,-73.981537
498,98,9674,204 WEST 125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Unspecified,,998395.0,234097.0,"204 WEST 125 STREET, NEW YORK, NEW YORK","(40.8092833, -73.9485327)",40.8092833,-73.9485327
499,99,9676,204 EAST 58 STREET,MANHATTAN,06 MANHATTAN,Precinct 17,4.0,01/14/2011 08:00:00 AM +0000,Open,Unspecified,,993512.0,216428.0,"204 EAST 58 STREET, NEW YORK, NEW YORK","(40.760515, -73.966673)",40.760515,-73.966673
500,0,9703,203 LAFAYETTE STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,03/01/2011 08:00:00 AM +0000,Open,Mail returned / wrong address,,984838.0,202110.0,"203 LAFAYETTE STREET, NEW YORK, NEW YORK","(40.72141999999999, -73.9977468)",40.72141999999999,-73.9977468
501,1,9705,203 EAST 13 STREET,MANHATTAN,03 MANHATTAN,Precinct 9,2.0,10/05/2010 07:00:00 AM +0000,Open,Unspecified,,987767.0,206130.0,"203 EAST 13 STREET, NEW YORK, NEW YORK","(40.7325813, -73.98724849999999)",40.7325813,-73.98724849999999
502,2,9708,203 CENTRE STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,07/11/2011 07:00:00 AM +0000,Open,Graffiti Reported,,984489.0,201245.0,"203 CENTRE STREET, NEW YORK, NEW YORK","(40.7189301, -73.99924519999999)",40.7189301,-73.99924519999999
503,3,9746,2029 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000737.0,243518.0,"2029 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8350395, -73.9404359)",40.8350395,-73.9404359
504,4,9751,2026 LEXINGTON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 25,8.0,06/15/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001346.0,231932.0,"2026 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.8034589, -73.938389)",40.8034589,-73.938389
505,5,9773,201 WEST 81 STREET,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,06/10/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990456.0,225117.0,"201 WEST 81 STREET, NEW YORK, NEW YORK","(40.7844787, -73.97734779999999)",40.7844787,-73.97734779999999
506,6,9785,201 EAST 35 STREET,MANHATTAN,06 MANHATTAN,Precinct 17,4.0,06/27/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990484.0,211191.0,"201 EAST 35 STREET, NEW YORK, NEW YORK","(40.7463437, -73.97716009999999)",40.7463437,-73.97716009999999
507,7,9796,201 AMSTERDAM AVENUE,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,06/24/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,988975.0,222291.0,"201 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.796417, -73.969205)",40.796417,-73.969205
508,8,9830,200 WEST 96 STREET,MANHATTAN,07 MANHATTAN,Precinct 24,6.0,08/18/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,992399.0,228601.0,"200 WEST 96 STREET, NEW YORK, NEW YORK","(40.7940526, -73.9703861)",40.7940526,-73.9703861
509,9,9834,200 WEST 81 STREET,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,06/10/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990453.0,225112.0,"200 WEST 81 STREET, NEW YORK, NEW YORK","(40.7844799, -73.9774253)",40.7844799,-73.9774253
510,10,9848,200 MULBERRY STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,08/15/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,985242.0,202151.0,"200 MULBERRY STREET, NEW YORK, NEW YORK","(40.7215267, -73.99643669999999)",40.7215267,-73.99643669999999
511,11,9859,2009 3 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,03/15/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000125.0,228675.0,"2009 3 AVENUE, NEW YORK, NEW YORK","(40.794211, -73.942307)",40.794211,-73.942307
512,12,9869,2005 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/18/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,1000590.0,243250.0,"2005 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8342641, -73.9406802)",40.8342641,-73.9406802
513,13,9890,2001 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/18/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,1000565.0,243205.0,"2001 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.834136, -73.94074100000002)",40.834136,-73.94074100000002
514,14,9906,1 WEST 28 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,3.0,06/24/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,987712.0,210620.0,"1 WEST 28 STREET, NEW YORK, NEW YORK","(40.7450254, -73.98783360000002)",40.7450254,-73.98783360000002
515,15,9938,19 EAST 19 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,2.0,11/05/2010 07:00:00 AM +0000,Open,Unspecified,,986977.0,208363.0,"19 EAST 19 STREET, NEW YORK, NEW YORK","(40.7384735, -73.9896976)",40.7384735,-73.9896976
516,16,9944,199 SHERMAN AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,05/11/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,1006051.0,254558.0,"199 SHERMAN AVENUE, NEW YORK, NEW YORK","(40.8652226, -73.9211984)",40.8652226,-73.9211984
517,17,9959,1995 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000508.0,243102.0,"1995 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8339556, -73.9412151)",40.8339556,-73.9412151
518,18,9972,1990 3 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,04/19/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000003.0,228463.0,"1990 3 AVENUE, NEW YORK, NEW YORK","(40.793875, -73.943389)",40.793875,-73.943389
519,19,9983,1989 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000478.0,243049.0,"1989 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8337388, -73.94119359999999)",40.8337388,-73.94119359999999
520,20,9998,1982 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000443.0,242998.0,"1982 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.83378099999999, -73.941762)",40.83378099999999,-73.941762
521,21,10000,1982 3 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,07/22/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,999936.0,228339.0,"1982 3 AVENUE, NEW YORK, NEW YORK","(40.793509, -73.94358)",40.793509,-73.94358
522,22,10040,196 MULBERRY STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,08/15/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,985231.0,202115.0,"196 MULBERRY STREET, NEW YORK, NEW YORK","(40.721351, -73.9962259)",40.721351,-73.9962259
523,23,10055,1963 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000330.0,242782.0,"1963 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.832896, -73.941621)",40.832896,-73.941621
524,24,10095,1949 AMSTERDAM AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,04/07/2011 07:00:00 AM +0000,Open,Unspecified,,1000234.0,242611.0,"1949 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8325507, -73.9420048)",40.8325507,-73.9420048
525,25,10108,1940 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,02/15/2011 08:00:00 AM +0000,Open,Unspecified,,997546.0,232198.0,"1940 7 AVENUE, NEW YORK, NEW YORK","(40.8039767, -73.9520821)",40.8039767,-73.9520821
526,26,10135,1925 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,04/18/2011 07:00:00 AM +0000,Open,Unspecified,,997445.0,232003.0,"1925 7 AVENUE, NEW YORK, NEW YORK","(40.7668744, -73.979055)",40.7668744,-73.979055
527,27,10159,1916 7 AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,9.0,05/13/2011 07:00:00 AM +0000,Open,Unspecified,,997329.0,231805.0,"1916 7 AVENUE, NEW YORK, NEW YORK","(40.8031671, -73.9526875)",40.8031671,-73.9526875
528,28,10168,1912 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/18/2011 07:00:00 AM +0000,Open,Unspecified,,997314.0,231777.0,"1912 7 AVENUE, NEW YORK, NEW YORK","(40.803031, -73.9527851)",40.803031,-73.9527851
529,29,10176,190 PRINCE STREET,MANHATTAN,02 MANHATTAN,Precinct 1,3.0,08/03/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,983565.0,203976.0,"190 PRINCE STREET, NEW YORK, NEW YORK","(40.726412, -74.0026604)",40.726412,-74.0026604
530,30,10180,190 MULBERRY STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,03/07/2011 08:00:00 AM +0000,Open,Unspecified,,985215.0,202061.0,"190 MULBERRY STREET, NEW YORK, NEW YORK","(40.7211704, -73.9965662)",40.7211704,-73.9965662
531,31,10182,190 LENOX AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/18/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,998642.0,232307.0,"190 LENOX AVENUE, NEW YORK, NEW YORK","(40.8043062, -73.9479084)",40.8043062,-73.9479084
532,32,10217,18 PELL STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,07/28/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,984835.0,199698.0,"18 PELL STREET, NEW YORK, NEW YORK","(40.7149563, -73.9978847)",40.7149563,-73.9978847
533,33,10218,18 MORTON STREET,MANHATTAN,02 MANHATTAN,Precinct 6,3.0,06/28/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,983206.0,205695.0,"18 MORTON STREET, NEW YORK, NEW YORK","(40.7311063, -74.0039104)",40.7311063,-74.0039104
534,34,10219,18 JEFFERSON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,1.0,08/04/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,987399.0,199299.0,"18 JEFFERSON STREET, NEW YORK, NEW YORK","(40.7137073, -73.98874359999999)",40.7137073,-73.98874359999999
535,35,10224,18 BOWERY,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,02/20/2011 08:00:00 AM +0000,Open,Unspecified,,985037.0,199599.0,"18 BOWERY, NEW YORK, NEW YORK","(40.714629, -73.997508)",40.714629,-73.997508
536,36,10226,18 BLEECKER STREET,MANHATTAN,02 MANHATTAN,Precinct 9,1.0,07/18/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,986148.0,203586.0,"18 BLEECKER STREET, NEW YORK, NEW YORK","(40.72532, -73.99336799999999)",40.72532,-73.99336799999999
537,37,10229,18 ALLEN STREET,MANHATTAN,03 MANHATTAN,Unspecified,1.0,07/13/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,986378.0,199908.0,"18 ALLEN STREET, NEW YORK, NEW YORK","(40.7152042, -73.99209979999999)",40.7152042,-73.99209979999999
538,38,10258,188 EAST 109 STREET,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,04/21/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,999830.0,228440.0,"188 EAST 109 STREET, NEW YORK, NEW YORK","(40.793489, -73.9437559)",40.793489,-73.9437559
539,39,10267,188 11 AVENUE,MANHATTAN,04 MANHATTAN,Precinct 10,3.0,07/28/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,982359.0,212209.0,"188 11 AVENUE, NEW YORK, NEW YORK","(40.749083, -74.006461)",40.749083,-74.006461
540,40,10279,187 CHRISTOPHER STREET,MANHATTAN,02 MANHATTAN,Precinct 6,3.0,08/03/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,981498.0,206128.0,"187 CHRISTOPHER STREET, NEW YORK, NEW YORK","(40.7324941, -74.0098919)",40.7324941,-74.0098919
541,41,10285,1877 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,03/12/2011 08:00:00 AM +0000,Open,Unspecified,,997151.0,231472.0,"1877 7 AVENUE, NEW YORK, NEW YORK","(40.8018185, -73.95344)",40.8018185,-73.95344
542,42,10292,1873 LEXINGTON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 25,8.0,04/19/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000469.0,230336.0,"1873 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.7989486, -73.9412322)",40.7989486,-73.9412322
543,43,10303,186 EAST 109 STREET,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,06/17/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,999818.0,228446.0,"186 EAST 109 STREET, NEW YORK, NEW YORK","(40.793494, -73.94383599999999)",40.793494,-73.94383599999999
544,44,10342,1850 AMSTERDAM AVENUE,MANHATTAN,09 MANHATTAN,Precinct 30,7.0,09/21/2010 07:00:00 AM +0000,Open,Unspecified,,999581.0,241442.0,"1850 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8294685, -73.94474009999999)",40.8294685,-73.94474009999999
545,45,10353,184 LENOX AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,04/14/2011 07:00:00 AM +0000,Open,Unspecified,,998612.0,232254.0,"184 LENOX AVENUE, NEW YORK, NEW YORK","(40.80414589999999, -73.94802279999999)",40.80414589999999,-73.94802279999999
546,46,10383,1841 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,05/05/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,999450.0,224449.0,"1841 1 AVENUE, NEW YORK, NEW YORK","(40.782931, -73.94547899999999)",40.782931,-73.94547899999999
547,47,10420,182 LENOX AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,9.0,05/13/2011 07:00:00 AM +0000,Open,Unspecified,,998603.0,232236.0,"182 LENOX AVENUE, NEW YORK, NEW YORK","(40.8040925, -73.9480609)",40.8040925,-73.9480609
548,48,10483,180 SOUTH STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,02/20/2011 08:00:00 AM +0000,Open,Unspecified,,984540.0,197519.0,"180 SOUTH STREET, NEW YORK, NEW YORK","(40.70906069999999, -73.9991016)",40.70906069999999,-73.9991016
549,49,10485,180 PINEHURST AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,7.0,03/31/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001362.0,250529.0,"180 PINEHURST AVENUE, NEW YORK, NEW YORK","(40.854218, -73.9383948)",40.854218,-73.9383948
550,50,10487,180 LENOX AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,9.0,05/13/2011 07:00:00 AM +0000,Open,Unspecified,,998593.0,232218.0,"180 LENOX AVENUE, NEW YORK, NEW YORK","(40.8039874, -73.94797249999999)",40.8039874,-73.94797249999999
551,51,10494,180 AVENUE B,MANHATTAN,03 MANHATTAN,Precinct 9,2.0,04/19/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,989977.0,204386.0,"180 AVENUE B, NEW YORK, NEW YORK","(40.7276449, -73.9793419)",40.7276449,-73.9793419
552,52,10543,17 POST AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,01/10/2011 08:00:00 AM +0000,Open,Unspecified,,1005143.0,253669.0,"17 POST AVENUE, NEW YORK, NEW YORK","(40.862657, -73.924207)",40.862657,-73.924207
553,53,10548,17 FORT GEORGE HILL,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,04/12/2011 07:00:00 AM +0000,Open,Unspecified,,1004371.0,251860.0,"17 FORT GEORGE HILL, NEW YORK, NEW YORK","(40.85802, -73.927512)",40.85802,-73.927512
554,54,10555,17 AMSTERDAM AVENUE,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,07/20/2011 07:00:00 AM +0000,Open,Unspecified,,987794.0,220156.0,"17 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.7710588, -73.9871457)",40.7710588,-73.9871457
555,55,10560,179 GRAND STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,08/17/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,984874.0,201398.0,"179 GRAND STREET, NEW YORK, NEW YORK","(40.719233, -73.99788699999999)",40.719233,-73.99788699999999
556,56,10607,177 SPRING STREET,MANHATTAN,02 MANHATTAN,Precinct 1,1.0,08/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,983554.0,203355.0,"177 SPRING STREET, NEW YORK, NEW YORK","(40.724973, -74.002376)",40.724973,-74.002376
